"","user_id","status_id"
"194","105905070","1196840932987023365"
"195","284862931","1196840932718579713"
"196","113810011","1196840931187515392"
"197","161915872","1196840930948583426"
"198","155771736","1196840930298548225"
"199","3377313669","1196840929694552064"
"200","1314446239","1196840929514213377"
"201","1116367691265257472","1196840805400530945"
"202","1116367691265257472","1196840670104817669"
"203","1116367691265257472","1196840852141887489"
"204","1116367691265257472","1196840745661059073"
"205","1116367691265257472","1196840722047098880"
"206","1116367691265257472","1196840774471733249"
"207","1116367691265257472","1196840928880844800"
"208","613635804","1196840928729878528"
"209","406489652","1196840764728168448"
"210","406489652","1196840656011968517"
"211","406489652","1196840928704704512"
"212","750927208382918656","1196840928490721281"
"213","2200729691","1196840927907549184"
"214","1437553680","1196840927731601413"
"215","1136095688020955137","1196840927622574080"
"216","3000345495","1196840927500931072"
"217","201571065","1196840927182098434"
"218","58667127","1196840926980853762"
"219","1976939353","1196840926620114944"
"220","1067245179864797184","1196840925873524736"
"221","2225341520","1196840925470826498"
"222","916349605566144513","1196840925420572674"
"223","43759360","1196840925361819653"
"224","43759360","1196840671111532545"
"225","43759360","1196840547341746177"
"226","1054418300061564930","1196840925189816321"
"227","255287795","1196840924355203073"
"228","928607055635722241","1196840922832658433"
"229","143196450","1196840922719371264"
"230","272544786","1196840922681630721"
"231","272544786","1196840641306734592"
"232","21689900","1196840921083633664"
"233","2891299752","1196840920995500032"
"234","2891299752","1196840545735389184"
"235","486224340","1196840920953606145"
"236","782605863164882948","1196840920202788869"
"237","3287129394","1196840920039272450"
"238","494535603","1196840918751551488"
"239","3146388513","1196840917484867585"
"240","3416970910","1196840916180512770"
"241","233260289","1196840915790422017"
"242","50573532","1196840915677122560"
"243","828271606472572931","1196840915333189634"
"244","24746685","1196840914829877248"
"245","1033527300669796352","1196840914796367874"
"246","190267285","1196840914750263296"
"247","3016061962","1196840914662182912"
"248","579291886","1196840914557308932"
"249","3178768074","1196840914523697152"
"250","39633062","1196840914435690496"
"251","2462433506","1196840913466744835"
"252","233551754","1196840913101840385"
"253","4207307308","1196840820718092289"
"254","944799086921879553","1196840911625474049"
"255","241706270","1196840911310864384"
"256","56720315","1196840910186778626"
"257","90239014","1196840909800796160"
"258","212137619","1196840767370792962"
"259","311596298","1196840909150785536"
"260","23858443","1196840907892559872"
"261","788089056118841345","1196840906906914816"
"262","533284450","1196840906219040768"
"263","55760237","1196840906202271746"
"264","1147903166404616192","1196840906193821696"
"265","356055981","1196840905698955264"
"266","65694407","1196840905560481797"
"267","2759711116","1196840905367543809"
"268","33679185","1196840905308815361"
"269","33679185","1196840756377456642"
"270","118588001","1196840904696434689"
"271","14863303","1196840904558034945"
"272","188988478","1196840904155222016"
"273","13329732","1196840903580770310"
"274","707631035543113728","1196840903404601349"
"275","1929282253","1196840901630398465"
"276","904800793","1196840901571678210"
"277","2942749271","1196840901450055682"
"278","907735105933803520","1196840900602875904"
"279","24627517","1196840900518789120"
"280","791321001061646336","1196840900493746176"
"281","20987733","1196840900376322049"
"282","23473569","1196840900191637504"
"283","71970336","1196840899918983173"
"284","113390427","1196840899801534464"
"285","3322045424","1196840899642306560"
"286","181048082","1196840899545841664"
"287","1315688275","1196840899344568320"
"288","24480522","1196840899210366977"
"289","98668044","1196840898912350208"
"290","262305830","1196840898706976779"
"291","3253957052","1196840898547597312"
"292","33615757","1196840898522316800"
"293","90770821","1196840898501365760"
"294","961727122816499719","1196840897817841667"
"295","798603001577541632","1196840897436114944"
"296","2912944942","1196840897230577664"
"297","1287486013","1196840896945360896"
"298","1287486013","1196840713322999808"
"299","1000980151893708800","1196840896840523779"
"300","41677175","1196840895712288768"
"301","1788591","1196840895158640641"
"302","436268912","1196840894449758208"
"303","346692277","1196840894261059585"
"304","2659240135","1196840894147772419"
"305","2513720004","1196840893799636993"
"306","50823093","1196840893673807872"
"307","167911618","1196840893157957633"
"308","487851092","1196840892050612224"
"309","343174735","1196840891694145537"
"310","231950725","1196840891538984961"
"311","825936122","1196840891379523586"
"312","300005236","1196840542828711936"
"313","300005236","1196840891341836289"
"314","45678298","1196840890918166528"
"315","45678298","1196840727940096000"
"316","3240229028","1196840890649722880"
"317","2485297510","1196840890536472577"
"318","883196957312864256","1196840890419027968"
"319","23450617","1196840889961910272"
"320","918600811361591296","1196840889068478465"
"321","14600221","1196840888967860225"
"322","788136207838539777","1196840888766480385"
"323","280649947","1196840888439324677"
"324","1052968794367451136","1196840888036741120"
"325","14960195","1196840887797657600"
"326","953400262781210626","1196840887537541125"
"327","768586525","1196840887457734656"
"328","61563404","1196840886669176832"
"329","1088583965483642880","1196840885260029955"
"330","1088583965483642880","1196840719924764673"
"331","113099342","1196840885067112448"
"332","2746884472","1196840885000003584"
"333","2262355531","1196840884551241729"
"334","1136410428","1196840884148543488"
"335","2584056368","1196840883842420737"
"336","65770693","1196840883653685248"
"337","71052378","1196840883192320002"
"338","1223489473","1196840882919628801"
"339","23560165","1196840882802188288"
"340","452675561","1196840882659418113"
"341","27560834","1196840882655420417"
"342","2290668842","1196840882382757891"
"343","1127022960391409666","1196840634788859905"
"344","1127022960391409666","1196840562214789121"
"345","1127022960391409666","1196840882357624832"
"346","704800287794601984","1196840881980133381"
"347","971189700403892224","1196840881883615235"
"348","994297813482770432","1196840881770381313"
"349","309805126","1196840881640398848"
"350","953993018331353089","1196840881401274368"
"351","1000402978942193666","1196840881371963392"
"352","259518770","1196840879958441984"
"353","68565194","1196840773943250944"
"354","68565194","1196840879929118720"
"355","1017600642225975296","1196840879488716800"
"356","311883052","1196840666044735488"
"357","311883052","1196840879350304768"
"358","2847893988","1196840879316754433"
"359","168173880","1196840879262248961"
"360","899516499408424960","1196840878968655873"
"361","432941485","1196840878943457281"
"362","4907115261","1196840878775648256"
"363","407468168","1196840878733766658"
"364","407468168","1196840657484222464"
"365","24621801","1196840878394019840"
"366","1319501695","1196840877672615938"
"367","1581806766","1196840877651570689"
"368","70024391","1196840877450088450"
"369","279857122","1196840876955373573"
"370","996469750455775232","1196840876045148160"
"371","270395034","1196840875449565185"
"372","865238462538141697","1196840875432841218"
"373","44795272","1196840875323727872"
"374","942049676563501056","1196840874740768768"
"375","942049676563501056","1196840654065807361"
"376","921099321172520960","1196840874719817733"
"377","2446000656","1196840874526814208"
"378","372031314","1196840873692188672"
"379","796253264698347520","1196840873377579008"
"380","2377790945","1196840873239236611"
"381","991828021","1196840873071448069"
"382","961308357738065920","1196840872828112896"
"383","876826557762949120","1196840872530370561"
"384","726635908485779457","1196840871863476225"
"385","2769346018","1196840871804755968"
"386","2377750472","1196840871783780352"
"387","2495226603","1196840871544668160"
"388","308603491","1196840870672314368"
"389","216889407","1196840868990406656"
"390","140812171","1196840868986142721"
"391","73382840","1196840868759646210"
"392","354534959","1196840868507983873"
"393","711563356067520512","1196840868327673856"
"394","1036822033479487488","1196840868294070273"
"395","2663369874","1196840867744616449"
"396","3285732008","1196840867694137344"
"397","1167838064074510337","1196840866419216389"
"398","2967041701","1196840866100523009"
"399","15725445","1196840864707960837"
"400","24579293","1196840864091275264"
"401","2284527230","1196840863894257665"
"402","496486549","1196840862577254400"
"403","618501648","1196840862547877893"
"404","25668787","1196840861692235778"
"405","51612106","1196840861595840512"
"406","1032245064838402055","1196840861205708800"
"407","219895010","1196840861016846336"
"408","221901259","1196840860962435073"
"409","33758792","1196840860530421760"
"410","1009250094452019201","1196840860463312897"
"411","1225744392","1196840860345913346"
"412","172915744","1196840860119384065"
"413","22103967","1196840859666247680"
"414","21567852","1196840859628556288"
"415","18968340","1196840859376988161"
"416","705857122165194752","1196840858798247936"
"417","75128155","1196840857875501063"
"418","404878140","1196840857669816320"
"419","175983836","1196840857439215625"
"420","2853100963","1196840854893277185"
"421","2853100963","1196840856625565696"
"422","849787672583393281","1196840856508129281"
"423","3231065592","1196840856197750784"
"424","1596794304","1196840856143220746"
"425","1152666083704393728","1196840856008966145"
"426","513529035","1196840855866400768"
"427","45608512","1196840674697654272"
"428","57689020","1196840854536757250"
"429","57689020","1196840685179146245"
"430","826849201862692864","1196840854331244550"
"431","844716203084009473","1196840853987217409"
"432","127670830","1196840853605666816"
"433","120359248","1196840852620021761"
"434","249934966","1196840851940528128"
"435","1125772147","1196840851076501504"
"436","1125772147","1196840725645856768"
"437","719119274","1196840850891956226"
"438","1723817622","1196840850665431040"
"439","1058015209565106177","1196840850585767936"
"440","1058015209565106177","1196840810723065857"
"441","14635058","1196840850229088261"
"442","870496029849735168","1196840849189089280"
"443","182451550","1196840848761196546"
"444","743251898","1196840848643805185"
"445","22740463","1196840847733600257"
"446","235563395","1196840847515488256"
"447","1242596360","1196840847381352450"
"448","1136712055","1196840847351975937"
"449","961379637262737408","1196840847309987845"
"450","288759558","1196840847259709442"
"451","2894213016","1196840846974435330"
"452","370995387","1196840846727032832"
"453","804482537259204608","1196840846253076483"
"454","17346158","1196840845930041344"
"455","788250619874246656","1196840845510615040"
"456","1829011074","1196840664673202176"
"457","1829011074","1196840845380587521"
"458","761553163862376448","1196840845313482753"
"459","62597684","1196840844252332034"
"460","3054984856","1196840843878924288"
"461","2566158456","1196840842755002368"
"462","1134478381263785986","1196840752917176321"
"463","1134478381263785986","1196840842587181056"
"464","184159750","1196840842297794561"
"465","67189705","1196840842159411206"
"466","2242506745","1196840841706426370"
"467","909525336152403968","1196840841517699074"
"468","823304170606395396","1196840841282834434"
"469","30587753","1196840841085669376"
"470","2271207986","1196840840171270144"
"471","358453351","1196840840112541696"
"472","1091417722632785923","1196840839726714880"
"473","74918429","1196840838950637568"
"474","920510707472486402","1196840838137044994"
"475","908618501006528513","1196840837801500678"
"476","950001784361234432","1196840837738614785"
"477","175968650","1196840837273047041"
"478","316730892","1196840837176578048"
"479","481175803","1196840837126270976"
"480","3409648054","1196840837075914755"
"481","3409648054","1196840593844047873"
"482","29747715","1196840836669071365"
"483","1141168433326960640","1196840836526493696"
"484","514082636","1196840836237008896"
"485","16116232","1196840835985354753"
"486","712276571168477184","1196840835737931776"
"487","1344766357","1196840835532374016"
"488","1716650060","1196840835226177544"
"489","1071998178","1196840835024932866"
"490","2655594889","1196840834601238529"
"491","457635393","1196840834441850880"
"492","109657942","1196840834328645633"
"493","503906745","1196840834169278464"
"494","2751600663","1196840832415887361"
"495","2322184437","1196840831874932736"
"496","468798395","1196840831220682758"
"497","2149418212","1196840830679633920"
"498","780157740228501504","1196840830511828993"
"499","1037549951092445185","1196840830255980545"
"500","16793375","1196840829542948871"
"501","1020037007362453504","1196840828846661638"
"502","184092136","1196840828842496000"
"503","1701354733","1196840828469161987"
"504","1159610736093483009","1196840827387097091"
"505","847622226857701377","1196840827244425217"
"506","188161493","1196840826636103680"
"507","46700616","1196840825218404353"
"508","944952326","1196840823775617024"
"509","944952326","1196840550600597505"
"510","1977041202","1196840823498985472"
"511","938822019344486400","1196840823364685826"
"512","1096821108009951232","1196840823284998145"
"513","195045935","1196840724903419904"
"514","195045935","1196840823050133505"
"515","47941429","1196840822936748032"
"516","4899771024","1196840822383271938"
"517","3184469150","1196840821192040448"
"518","244243390","1196840820936232965"
"519","1846433012","1196840819786964992"
"520","959042865371533312","1196840818788720640"
"521","904203146108575744","1196840818645929985"
"522","178214870","1196840818574839808"
"523","52730539","1196840817379422208"
"524","22819552","1196840817370923009"
"525","2167232341","1196840817043943424"
"526","22426063","1196840816972427270"
"527","3356092245","1196840816553209856"
"528","3208268626","1196840816301498368"
"529","112426993","1196840815928082432"
"530","99169073","1196840815747850240"
"531","912798918","1196840814988713986"
"532","1104923366954319873","1196840814938329089"
"533","3094786303","1196840814858711046"
"534","3593884823","1196840813818454016"
"535","1163823139","1196840813659140104"
"536","1337236176","1196840813470326786"
"537","3499218734","1196840813298356224"
"538","774015782","1196840813038321672"
"539","3287590528","1196840812878974978"
"540","120196212","1196840812673413120"
"541","2543896887","1196840812300193794"
"542","78360404","1196840811792613377"
"543","1323992694","1196840811712958466"
"544","28658912","1196840810609643521"
"545","591902751","1196840809825492992"
"546","1439344423","1196840809506779141"
"547","48790816","1196840807694819328"
"548","214932756","1196840807082471424"
"549","167499481","1196840804880273408"
"550","3181928455","1196840804708425728"
"551","138608077","1196840804356100096"
"552","289443194","1196840803957690376"
"553","4842198983","1196840803735355392"
"554","220857323","1196840802145558528"
"555","26422673","1196840801474686983"
"556","1150790341416669186","1196840800744853504"
"557","287395906","1196840799771738115"
"558","840789488775417856","1196840647157800961"
"559","840789488775417856","1196840799641776129"
"560","721596036","1196840799641702400"
"561","3171051324","1196840799159357440"
"562","1088167741528465408","1196840799033602048"
"563","906684803797233664","1196840799004233730"
"564","3787794273","1196840798848978946"
"565","9743002","1196840798601523202"
"566","1052399454","1196840798446346241"
"567","3232484902","1196840796718280712"
"568","374237792","1196840795879432195"
"569","123485819","1196840795858440193"
"570","816695251893157888","1196840670582972416"
"571","816695251893157888","1196840581659602946"
"572","816695251893157888","1196840795258654720"
"573","943982178798534664","1196840794918924288"
"574","21089995","1196840552165203976"
"575","21089995","1196840794382065668"
"576","41015854","1196840794340106245"
"577","26246412","1196840794281463808"
"578","3313715976","1196840793660645376"
"579","370435041","1196840561061351426"
"580","370435041","1196840638857265154"
"581","3280859245","1196840630854586368"
"582","3280859245","1196840793228619777"
"583","3044691447","1196840792834347008"
"584","2368191084","1196840792591085569"
"585","296466883","1196840791538360321"
"586","808751934425407489","1196840790712029184"
"587","3160134618","1196840790623956999"
"588","346863193","1196840790485590016"
"589","18334503","1196840790338809856"
"590","3005762664","1196840790032412672"
"591","3005762664","1196840540547010562"
"592","801354822","1196840789298548737"
"593","507547763","1196840788895969280"
"594","2269901882","1196840787767627777"
"595","285243618","1196840787109175296"
"596","2189160276","1196840787071377409"
"597","38651078","1196840785330749441"
"598","45342709","1196840784261242882"
"599","938194566024450049","1196840784257069056"
"600","34411502","1196840784156332033"
"601","724478549323706368","1196840571421093888"
"602","724478549323706368","1196840783950692353"
"603","787801271604391936","1196840783162331142"
"604","944766645465214976","1196840782990381056"
"605","31023197","1196840782130376704"
"606","1053309493","1196840781010604032"
"607","57276640","1196840780477947904"
"608","946969057","1196840779974615042"
"609","500353817","1196840777042796544"
"610","33353053","1196840777009250304"
"611","240141201","1196840776912777216"
"612","301627499","1196840776589860864"
"613","1174089518858866688","1196840776346550273"
"614","278163308","1196840776082305024"
"615","117655867","1196840775859896321"
"616","3473262743","1196840774694002688"
"617","152459690","1196840774668820480"
"618","67418340","1196840774429593600"
"619","25304811","1196840774425427968"
"620","395949216","1196840773771317248"
"621","38020131","1196840628602245122"
"622","38020131","1196840772798160896"
"623","1413144540","1196840771967696896"
"624","39019180","1196840771913207808"
"625","1011809826148626432","1196840771825160194"
"626","782051481507602432","1196840770440962048"
"627","1193947381","1196840770168164354"
"628","782147932804046852","1196840770059329538"
"629","214235966","1196840770000609283"
"630","128026421","1196840769153372163"
"631","143988514","1196840769115455489"
"632","1228334468","1196840768654188546"
"633","224381577","1196840768591335424"
"634","896828620819357698","1196840767647563781"
"635","2790373028","1196840766913630210"
"636","407821074","1196840766913601536"
"637","99808098","1196840766833860609"
"638","455356076","1196840766527754241"
"639","945337895539396609","1196840765663694849"
"640","1102991188037193730","1196840765206474752"
"641","333623604","1196840764690616323"
"642","1279804747","1196840763449118726"
"643","607560981","1196840762278842370"
"644","3239415331","1196840762199232513"
"645","2880299232","1196840762090151937"
"646","31482392","1196840761716826116"
"647","613719316","1196840761280598018"
"648","838248786589847553","1196840761259630592"
"649","1309641866","1196840760986857472"
"650","59625378","1196840759661617154"
"651","1063535484994011137","1196840758965346304"
"652","563988322","1196840758856343553"
"653","4083215315","1196840758755676160"
"654","2212431826","1196840758524952576"
"655","1093112796269723649","1196840758147473408"
"656","4217893936","1196840757707071488"
"657","2342320376","1196840757656772608"
"658","1155318736775241728","1196840757245743109"
"659","728350057125191680","1196840756289396736"
"660","858412630704357376","1196840755756752896"
"661","858412630704357376","1196840560973234176"
"662","434222177","1196840562193784833"
"663","434222177","1196840755710644224"
"664","1019550385051185152","1196840754397749248"
"665","3195975889","1196840754393616385"
"666","359706147","1196840754385170433"
"667","49689609","1196840754288746498"
"668","3858186677","1196840754121003009"
"669","291928389","1196840753613430784"
"670","4799719876","1196840752602636289"
"671","4637941528","1196840752493535234"
"672","1096786519342370816","1196840751977652229"
"673","2752463199","1196840751050698752"
"674","22773390","1196840750933315584"
"675","113030654","1196840750526406659"
"676","2312330190","1196840750237044738"
"677","225054120","1196840750228672512"
"678","26593841","1196840749809242113"
"679","617845293","1196840749029044231"
"680","566529818","1196840748966170625"
"681","152385491","1196840748693504002"
"682","15009595","1196840747829469184"
"683","632390706","1196840747619831809"
"684","701429362936180736","1196840747326214145"
"685","1183459712102219776","1196840747271688193"
"686","57932245","1196840746571173890"
"687","878386557446705152","1196840746005016576"
"688","430777300","1196840745291984899"
"689","2364532938","1196840745111568384"
"690","25138591","1196840745103171585"
"691","15986096","1196840744901922819"
"692","350660523","1196840743953932290"
"693","4706436917","1196840743668719619"
"694","4248637940","1196840743484186624"
"695","834241516759556096","1196840743018647552"
"696","389270262","1196840741152206848"
"697","700167959","1196840741131182080"
"698","292088643","1196840741068259330"
"699","32748998","1196840740548173824"
"700","3002421482","1196840740317360128"
"701","755968044","1196840739864502273"
"702","3263166117","1196840739721949184"
"703","22565419","1196840739482804224"
"704","985577583445192705","1196840739327614977"
"705","59313548","1196840690556297221"
"706","59313548","1196840738581032963"
"707","59313548","1196840598831030273"
"708","59313548","1196840552832131078"
"709","191205110","1196840738476171264"
"710","278666514","1196840738375516160"
"711","2646642055","1196840737310162947"
"712","373738859","1196840737016631297"
"713","38030745","1196840735573716995"
"714","22884579","1196840735552737282"
"715","228874949","1196840734940377088"
"716","2393383045","1196840734814605312"
"717","340998365","1196840733841510400"
"718","61907097","1196840733191397382"
"719","117968952","1196840733077987328"
"720","387937899","1196840732759379969"
"721","1042240763613065216","1196840732428054534"
"722","3018498208","1196840732360953856"
"723","23274187","1196840732008411136"
"724","293255648","1196840731727597568"
"725","349334271","1196840731710652417"
"726","110878002","1196840731437961216"
"727","714468619","1196840731257778178"
"728","220353876","1196840730402029568"
"729","117974380","1196840729835909120"
"730","2553318690","1196840729584308225"
"731","43736813","1196840729504604160"
"732","144269058","1196840729278078976"
"733","487689115","1196840729064222721"
"734","3869652870","1196840728648978433"
"735","50179868","1196840727881375744"
"736","2983772722","1196840727726174208"
"737","302169614","1196840726929313792"
"738","195969857","1196840725822001152"
"739","4914305528","1196840724433641472"
"740","55985053","1196840724408545282"
"741","1065606675397337091","1196840724186247169"
"742","498494553","1196840722827231234"
"743","219327178","1196840722550448128"
"744","219327178","1196840566635552768"
"745","442089019","1196840722391031810"
"746","27877541","1196840722139365376"
"747","180270093","1196840722051338242"
"748","180270093","1196840540253372416"
"749","2208329164","1196840720788860935"
"750","331312762","1196840719551533057"
"751","3276206766","1196840644423143424"
"752","3276206766","1196840718775541761"
"753","27034161","1196840718737784833"
"754","19327589","1196840718624526338"
"755","115690433","1196840718096064519"
"756","144600812","1196840717563387904"
"757","958508894468308993","1196840716028256257"
"758","867890654021431296","1196840714451243010"
"759","779524884","1196840713239044096"
"760","2981698497","1196840712723189761"
"761","156796529","1196840712383299584"
"762","3368189146","1196840711506796545"
"763","715730099702784004","1196840710739243013"
"764","1016424513129545729","1196840710496038912"
"765","146966893","1196840710361751552"
"766","254540392","1196840709820764160"
"767","1095505389578272768","1196840709652918273"
"768","1160941109272428545","1196840709283831808"
"769","2722115806","1196840708801548290"
"770","591576450","1196840708696608768"
"771","102116323","1196840708650524673"
"772","104489372","1196840708281446406"
"773","1009585250987597825","1196840705701924864"
"774","882437413515153409","1196840705664176131"
"775","407469290","1196840705529921541"
"776","53841838","1196840705307660288"
"777","327035651","1196840705307619329"
"778","147788561","1196840705269866497"
"779","4628757683","1196840705240567809"
"780","1175517688296366080","1196840704519086080"
"781","761562844315779072","1196840704191815680"
"782","2969928586","1196840703910920198"
"783","355756954","1196840703680286720"
"784","887231711037272064","1196840702614917125"
"785","942559068941627392","1196840702396817408"
"786","997946650772627456","1196840702392643584"
"787","2509665604","1196840700685500416"
"788","2453375534","1196840699687256066"
"789","468970243","1196840699557269504"
"790","196811743","1196840699523665922"
"791","962760463128940546","1196840699230130177"
"792","1681765292","1196840699150446592"
"793","1637078862","1196840698751922176"
"794","4497536673","1196840698613522438"
"795","570372655","1196840697711775746"
"796","2316433135","1196840697493643264"
"797","2618508316","1196840696919052288"
"798","188988581","1196840696839208960"
"799","378689311","1196840696059219968"
"800","31499228","1196840696046661632"
"801","272408909","1196840695903842304"
"802","1190693328293113856","1196840695585226754"
"803","4471387526","1196840695425912836"
"804","2781127412","1196840694951886848"
"805","344538894","1196840694662361088"
"806","17862935","1196840693840449537"
"807","38569177","1196840693572014082"
"808","71719032","1196840692011556864"
"809","21706625","1196840691596316678"
"810","1616564359","1196840691546120193"
"811","1025376463040720897","1196840691445440513"
"812","1654222872","1196840691214770176"
"813","1618826821","1196840690522693634"
"814","242313241","1196840690317176833"
"815","3133286046","1196840689549660162"
"816","464988798","1196840689205727233"
"817","1041393179675770881","1196840689092481026"
"818","303363188","1196840687347609601"
"819","774053053","1196840687196626945"
